FID,OCEAN_REGION,COUNTRY,LOCATION,SITE_NAME,LATITUDE,LONGITUDE,DAY,MONTH,YEAR,MONTHS_SINCE_PEAK,MAX_DEPTH_m,DEPTH_RAW,SEVERITY_CODE,%_BLEACHED,%_BLEACHED_RAW,MORTALITY_CODE,%_MORTALITY,%_MORTALITY_RAW,SURVEY_TYPE,OTHER_DRIVERS,SOURCE,CITATION,COMMENTS,DATABASE_CODE,INTERNAL DATA -->,ENTRY_CODE,MAP_CODE,LAT_CORRECTED,LON_CORRECTED,LAND,QC_CODE,CRW DATA -->,CRW_ID,CRW REGION,CRW REG VIRTUAL STATION NAME,CRW REG VIRTUAL STATION #,MIDPOINT_OF_BLEACH_RANGE_%,MIDPOINT_OF_MORT_RANGE_%,CRW MORTALITY TIME ADJUST,CRW OBS TIMING,CRW DHW TO USE,CRW DAILY DHW,CRW ANNUAL MAX DHW,CRW DHW OFFSET,QA CODE,CRW ANN MAX DHW 2014,CRW ANN MAX DHW 2015,CRW ANN MAX DHW 2016,CRW ANN MAX DHW 2017,DATETIME,DHW,MAX_DHW,DATE_MAX_DHW,DAYS_FROM_MAX_DHW,MAX_ANNUAL_DHW,DATE_OF_MAX_DHW,IS_BEST_REPORT,spatial_cluster
359,Caribbean,United States,Gulf of Mexico,Stetson Bank,28.1647671391,-94.2982826186,11,10,1993,,33.5,21-33.5m,Mild,0.01058148148148148,0.01058148148148148,-1,,,Repetitive Photostations,,FGBNMS,,Millepora alcicornis domiant coral. ,4,,,,28.1648,-94.2983,No,AA,,,,,,,,,,,,,,,,,,,1993-10-11,1.17,,,60,1.17,1993-08-12,True,US_continent
496,Caribbean,United States,Gulf of Mexico,Stetson Bank,28.1647671391,-94.2982826186,8,10,1995,,33.5,21-33.5m,Mild,0.08158653846153846,0.08158653846153846,-1,,,Repetitive Photostations,,FGBNMS,,Millepora alcicornis domiant coral. ,4,,,,28.1648,-94.2983,No,AA,,,,,,,,,,,,,,,,,,,1995-10-08,2.77,,,16,2.77,1995-09-22,True,US_continent
7656,Caribbean,United States,"Reef Margin, Lower Keys, Florida",A1042,24.438,-81.903,27,9,2005,,15,14.8m,Moderate,0.188,0.188,0,0.004,0.004,Transects,,"Cameron, Andy & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 32; Bleached Corals: 3; Pale Corals: 3,2,,EH,7.56259108,24.438,-81.903,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-27,4.89,,,32,4.89,2005-08-26,True,US_continent
7653,Caribbean,United States,Florida,"Lower Keys, Forereef, A1047",24.4472,-81.90302,27,9,2005,,14,14m,Mild,0.04081632653061224,0.04081632653061224,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 49; Bleached Corals: 2; Pale Corals: 14,4,,,,24.4472,-81.90302,No,AA,,,,,,,,,,,,,,,,,,,2005-09-27,4.89,,,32,4.89,2005-08-26,True,US_continent
7654,Caribbean,United States,Florida,"Lower Keys, Offshore Patch Reef, A1057",24.45968,-81.90737,27,9,2005,,10,10m,Mild,0.04371584699453552,0.04371584699453552,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 183; Bleached Corals: 8; Pale Corals: 32,4,,,,24.45968,-81.90737,No,AA,,,,,,,,,,,,,,,,,,,2005-09-27,5.83,,,32,5.83,2005-08-26,True,US_continent
7663,Caribbean,United States,"Reef Margin, Upper Keys, Florida",A1132.2,25.005,-80.387,28,9,2005,,11,10.6m,Severe,0.667,0.667,0,0.0,0,Transects,,"Ponce-Taylor, Daniel & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 33; Bleached Corals: 7; Pale Corals: 15,2,,EH,2.79008937,25.005,-80.387,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-28,4.47,,,34,4.47,2005-08-25,True,US_continent
7662,Caribbean,United States,"Reef Margin, Upper Keys, Florida",A1121,24.991,-80.411,28,9,2005,,7,6.1m,Severe,0.643,0.643,0,0.0,0,Transects,,"Cameron, Andy & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 28; Bleached Corals: 5; Pale Corals: 13,2,,EH,3.44697857,24.991,-80.411,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-28,4.43,,,34,4.43,2005-08-25,True,US_continent
7664,Caribbean,United States,"Reef Margin, Upper Keys, Florida",A1122,24.986,-80.415,28,9,2005,,7,6.2m,Severe,0.744,0.744,0,0.0,0,Transects,,"Cameron, Andy & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 39; Bleached Corals: 13; Pale Corals: 16,2,,EH,3.44697857,24.986,-80.415,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-28,4.43,,,34,4.43,2005-08-25,True,US_continent
7661,Caribbean,United States,"Offshore Patch Reef, Upper, Florida",A1143,25.053,-80.362,28,9,2005,,4,3.6m,Severe,0.639,0.639,0,0.0,0,Transects,,"Ponce-Taylor, Daniel & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 36; Bleached Corals: 13; Pale Corals: 10,2,,EH,3.32878423,25.053,-80.362,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-28,4.92,,,34,4.92,2005-08-25,True,US_continent
7665,Caribbean,United States,"Reef Margin, Upper Keys, Florida",A1093,24.899,-80.55,29,9,2005,,9,8.7m,Moderate,0.294,0.294,1,0.083,0.083,Transects,,"Ponce-Taylor, Daniel & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 17; Bleached Corals: 3; Pale Corals: 2,2,,EH,0.56707978,24.899,-80.55,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-29,5.0,,,35,5.0,2005-08-25,True,US_continent
7666,Caribbean,United States,"Reef Margin, Upper Keys, Florida",A1088,24.851,-80.618,29,9,2005,,4,3.6m,Moderate,0.429,0.429,0,0.0,0,Transects,,"Ponce-Taylor, Daniel & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 7; Bleached Corals: 1; Pale Corals: 2,2,,EH,0.91851801,24.851,-80.618,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-29,5.49,,,35,5.49,2005-08-25,True,US_continent
7667,Caribbean,United States,"Offshore Patch Reef, Upper, Florida",A1091,24.917,-80.545,29,9,2005,,6,6m,Moderate,0.5,0.5,0,0.0,0,Transects,,"Ponce-Taylor, Daniel & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 4; Bleached Corals: 1; Pale Corals: 1,2,,EH,0.02593684,24.917,-80.545,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-29,5.06,,,35,5.06,2005-08-25,True,US_continent
7668,Caribbean,United States,"Reef Margin, Upper Keys, Florida",A1090,24.823,-80.657,29,9,2005,,9,8.5m,Severe,0.688,0.688,0,0.0,0,Transects,,"Ponce-Taylor, Daniel & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 16; Bleached Corals: 1; Pale Corals: 10,2,,EH,3.17379475,24.823,-80.657,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-29,5.55,,,35,5.55,2005-08-25,True,US_continent
7669,Caribbean,United States,"Inshore, Upper Keys",A1106,24.906,-80.613,29,9,2005,,4,3.9m,Severe,1.0,1,0,0.0,0,Transects,,"Bruckner, Andy & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 3; Bleached Corals: 2; Pale Corals: 1,2,,EH,-9999.0,24.906,-80.613,No,AAA-,,,,,,,,,,,,,,,,,,,2005-09-29,6.62,,,27,6.62,2005-09-02,True,US_continent
8101,Caribbean,U.S. Virgin Islands,Saint Thomas,Magens Bay,18.37425,-64.93438,19,10,2005,,7,7m,Severe,1.0,1,-1,,,intercept,,US Virgin Islands Territorial Coral Reef Monitoring Program via Tyler Smith (tsmith@uvi.edu),,"Bleaching represents proportion of colonies bleached or pale; mortality represents proportion of colonies recently killed; Species affected: Madracis mirabilis, Diploria labyrinthiformis, Agaricia agaricites, Orbicella franksii, Montastraea cavernosa, Porites astreoides, Orbicella species complex, Siderastrea siderea, Diploria strigosa,    ",4,,,,18.37425,-64.93438,No,AA,,,,,,,,,,,,,,,,,,,2005-10-19,11.68,,,0,11.68,2005-10-19,True,U.S. Virgin Islands
8625,Caribbean,U.S. Virgin Islands,Saint Croix,Eagle Ray,17.7615,-64.6988,2,11,2005,,10,10m,Severe,0.7125925925925926,0.7125925925925926,1,0.05714285714285714,0.05714285714285714,intercept,,US Virgin Islands Territorial Coral Reef Monitoring Program via Tyler Smith (tsmith@uvi.edu),,"Bleaching represents proportion of colonies bleached or pale; mortality represents proportion of colonies recently killed; Species affected: Montastraea cavernosa, Meandrina meandrites, Dichocoenia stokesii, Agaricia agaricites, Porites astreoides, Siderastrea siderea, Orbicella franksii, Diploria labyrinthiformis,    ",4,,,,17.7615,-64.6988,No,AAA,,,,,,,,,,,,,,,,,,,2005-11-02,10.99,,,14,11.13,2005-10-19,True,U.S. Virgin Islands
8626,Caribbean,U.S. Virgin Islands,Saint Croix,Lang Bank Red Hind FSA,17.82372,-64.44943,21,11,2005,,33,33m,Severe,1.0,1,2,0.3,0.3,intercept,,US Virgin Islands Territorial Coral Reef Monitoring Program via Tyler Smith (tsmith@uvi.edu),,"Bleaching represents proportion of colonies bleached or pale; mortality represents proportion of colonies recently killed; Species affected: Porites astreoides, Orbicella franksii, Meandrina meandrites, Montastraea cavernosa, Agaricia grahamae, Millepora alcicornis, Madracis decactis, Agaricia agaricites, Siderastrea siderea, Diploria strigosa, Solenastrea hyades,    ",4,,,,17.82372,-64.44943,No,AAA,,,,,,,,,,,,,,,,,,,2005-11-21,10.1,,,25,12.74,2005-10-27,True,U.S. Virgin Islands
8628,Caribbean,U.S. Virgin Islands,Saint Croix,Great Pond,17.71097,-64.65221,22,11,2005,,6,6m,Severe,0.8,0.8,2,0.4166666666666666,0.4166666666666666,intercept,,US Virgin Islands Territorial Coral Reef Monitoring Program via Tyler Smith (tsmith@uvi.edu),,"Bleaching represents proportion of colonies bleached or pale; mortality represents proportion of colonies recently killed; Species affected: Porites astreoides, Dichocoenia stokesii, Millepora complanata, Porites furcata, Diploria strigosa, Diploria clivosa,     ",4,,,,17.71097,-64.65221,No,AAA,,,,,,,,,,,,,,,,,,,2005-11-22,8.97,,,34,10.66,2005-10-19,True,U.S. Virgin Islands
8629,Caribbean,U.S. Virgin Islands,Saint Croix,Cane Bay Deep,17.77661,-64.81522,23,11,2005,,38,38m,Severe,0.9936538461538461,0.9936538461538461,1,0.04885714285714285,0.04885714285714285,intercept,,US Virgin Islands Territorial Coral Reef Monitoring Program via Tyler Smith (tsmith@uvi.edu),,"Bleaching represents proportion of colonies bleached or pale; mortality represents proportion of colonies recently killed; Species affected: Agaricia spp., Agaricia grahamae, Orbicella franksii, Agaricia agaricites, Solenastrea hyades, Montastraea cavernosa, Porites astreoides, Agaricia undata, Siderastrea siderea, Meandrina meandrites, Mycetophyllia spp., Colpophyllia natans, Madracis mirabilis, Agaricia humilis, Orbicella species complex, Diploria strigosa, Stephanocoenia intercepta, Isopyhyllastrea rigida,  ",4,,,,17.77661,-64.81522,No,AAA,,,,,,,,,,,,,,,,,,,2005-11-23,8.68,,,27,10.85,2005-10-27,True,U.S. Virgin Islands
8630,Caribbean,Honduras,Roatan,Smith Bank,16.291116,-86.543171,26,11,2005,,10,2-10m,Severe,0.6990000000000001,0.6990000000000001,-1,,,Photo quatrat,,Gwilym Rowlands,"Rowlands, G. P., Purkis, S. J. & Riegl, B. M. The 2005 coral‐bleaching event Roatan (Honduras): Use of pseudoinvariant features (PIFs) in satellite assessments. Journal of Spatial Science 53, 99–112 (2008).","Bleaching restricted to A.c. Cervicornis. Location has a high density of this species. Bleaching assessed remotely via satellite for neighbouring Cordelia Shoal (16.301754°N, -86.519303°E)",4,,,,16.291116,-86.543171,No,AA,,,,,,,,,,,,,,,,,,,2005-11-26,1.52,,,61,3.06,2005-09-26,True,Honduras
10800,Caribbean,U.S. Virgin Islands,Saint Croix,Eagle Ray,17.7615,-64.6988,5,12,2006,,10,10m,Moderate,0.3,0.3,2,0.19,0.19,intercept,,US Virgin Islands Territorial Coral Reef Monitoring Program via Tyler Smith (tsmith@uvi.edu),,"Bleaching represents proportion of colonies bleached or pale; mortality represents proportion of colonies recently killed; Species affected: Diploria strigosa, Orbicella faveolata, Porites astreoides, Agaricia spp., Manicina areolata, Montastraea cavernosa, Millepora alcicornis, Siderastrea siderea, Colpophyllia natans, Orbicella annularis, Orbicella species complex, Madracis decactis,   ",4,,,,17.7615,-64.6988,No,AAA,,,,,,,,,,,,,,,,,,,2006-12-05,3.13,,,42,3.31,2006-10-24,True,U.S. Virgin Islands
10801,Caribbean,U.S. Virgin Islands,Saint Croix,Jacks Bay,17.74337,-64.5716,6,12,2006,,14,14m,Moderate,0.39,0.39,1,0.02,0.02,intercept,,US Virgin Islands Territorial Coral Reef Monitoring Program via Tyler Smith (tsmith@uvi.edu),,"Bleaching represents proportion of colonies bleached or pale; mortality represents proportion of colonies recently killed; Species affected: Porites astreoides, Stephanocoenia intercepta, Siderastrea siderea, Montastraea cavernosa, Millepora alcicornis, Diploria strigosa, Meandrina meandrites,     ",4,,,,17.74337,-64.5716,No,AAA,,,,,,,,,,,,,,,,,,,2006-12-06,2.83,,,43,3.15,2006-10-24,True,U.S. Virgin Islands
10802,Caribbean,U.S. Virgin Islands,Saint Croix,Salt River West,17.7853,-64.7594,7,12,2006,,11,11m,Moderate,0.4,0.4,2,0.14,0.14,belt?,,US Virgin Islands Territorial Coral Reef Monitoring Program via Tyler Smith (tsmith@uvi.edu),,"Bleaching represents proportion of colonies bleached or pale; mortality represents proportion of colonies recently killed; Species affected: Orbicella annularis, Montastraea cavernosa, Meandrina meandrites, Porites astreoides, Siderastrea siderea, Orbicella species complex, Millepora alcicornis, Stephanocoenia intercepta, Orbicella faveolata, Porites porites, Diploria labyrinthiformis, Diploria strigosa,   ",4,,,,17.7853,-64.7594,No,AAA,,,,,,,,,,,,,,,,,,,2006-12-07,3.15,,,44,3.32,2006-10-24,True,U.S. Virgin Islands
10803,Caribbean,U.S. Virgin Islands,Saint Croix,Cane Bay,17.77388,-64.8135,7,12,2006,,10,10m,Severe,0.5105882352941177,0.5105882352941177,-1,,,intercept,,US Virgin Islands Territorial Coral Reef Monitoring Program via Tyler Smith (tsmith@uvi.edu),,"Bleaching represents proportion of colonies bleached or pale; mortality represents proportion of colonies recently killed; Species affected: Orbicella annularis, Montastraea cavernosa, Orbicella franksii, Porites astreoides, Colpophyllia natans, Diploria labyrinthiformis, Orbicella faveolata, Porites porites, Siderastrea siderea, Isopyhyllastrea rigida, Madracis decactis,    ",4,,,,17.77388,-64.8135,No,AA,,,,,,,,,,,,,,,,,,,2006-12-07,3.16,,,44,3.33,2006-10-24,True,U.S. Virgin Islands
10805,Caribbean,U.S. Virgin Islands,Saint Croix,Mutton Snapper FSA,17.6366,-64.8624,9,12,2006,,24,24m,Severe,0.5238095238095238,0.5238095238095238,2,0.175,0.175,intercept,,US Virgin Islands Territorial Coral Reef Monitoring Program via Tyler Smith (tsmith@uvi.edu),,"Bleaching represents proportion of colonies bleached or pale; mortality represents proportion of colonies recently killed; Species affected: Orbicella species complex, Montastraea cavernosa, Orbicella franksii, Millepora alcicornis, Porites astreoides, Diploria strigosa, Colpophyllia natans, Orbicella faveolata, Agaricia agaricites,    ",4,,,,17.6366,-64.8624,No,AAA,,,,,,,,,,,,,,,,,,,2006-12-09,3.9,,,43,4.36,2006-10-27,True,U.S. Virgin Islands
10806,Caribbean,U.S. Virgin Islands,Saint Croix,Buck Island STX,17.785,-64.60917,10,12,2006,,15,15m,Moderate,0.4576923076923077,0.4576923076923077,-1,,,intercept,,US Virgin Islands Territorial Coral Reef Monitoring Program via Tyler Smith (tsmith@uvi.edu),,"Bleaching represents proportion of colonies bleached or pale; mortality represents proportion of colonies recently killed; Species affected: Colpophyllia natans, Orbicella annularis, Orbicella species complex, Orbicella faveolata, Orbicella franksii, Porites astreoides, Porites porites, Agaricia agaricites, Montastraea cavernosa, Siderastrea siderea, Diploria labyrinthiformis,    ",4,,,,17.785,-64.60917,No,AA,,,,,,,,,,,,,,,,,,,2006-12-10,2.96,,,47,3.14,2006-10-24,True,U.S. Virgin Islands
11434,Caribbean,United States,Florida,"Biscayne, Forereef, D2054",25.35948,-80.15242,4,9,2007,,5,5m,Mild,0.0989010989010989,0.0989010989010989,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 91; Bleached Corals: 9; Pale Corals: 9,4,,,,25.35948,-80.15242,No,AA,,,,,,,,,,,,,,,,,,,2007-09-04,2.36,,,1,2.36,2007-09-03,True,US_continent
11449,Caribbean,United States,Florida,"Biscayne, Mid Channel, D2042",25.40991,-80.16708,7,9,2007,,8,8m,Moderate,0.2181818181818182,0.2181818181818182,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 110; Bleached Corals: 24; Pale Corals: 6,4,,,,25.40991,-80.16708,No,AA,,,,,,,,,,,,,,,,,,,2007-09-07,2.56,,,4,2.56,2007-09-03,True,US_continent
11450,Caribbean,United States,Florida,"Biscayne, Inshore, D2037",25.4351,-80.19284,7,9,2007,,2,2m,Moderate,0.2439024390243902,0.2439024390243902,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 41; Bleached Corals: 10; Pale Corals: 2,4,,,,25.4351,-80.19284,No,AA,,,,,,,,,,,,,,,,,,,2007-09-07,2.56,,,4,2.56,2007-09-03,True,US_continent
11452,Caribbean,United States,Florida,"Upper Keys, Mid Channel, D1066",25.20832,-80.27608,8,9,2007,,4,4m,Moderate,0.1071428571428571,0.1071428571428571,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 56; Bleached Corals: 6; Pale Corals: 7,4,,,,25.20832,-80.27608,No,AA,,,,,,,,,,,,,,,,,,,2007-09-08,3.26,,,4,3.26,2007-09-04,True,US_continent
11453,Caribbean,United States,Florida,"Lower Keys, Mid Channel, D1118",24.57498,-81.4496,10,9,2007,,7,7m,Moderate,0.109375,0.109375,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 128; Bleached Corals: 14; Pale Corals: 22,4,,,,24.57498,-81.4496,No,AA,,,,,,,,,,,,,,,,,,,2007-09-10,6.600000000000001,,,3,6.600000000000001,2007-09-07,True,US_continent
11454,Caribbean,United States,Florida,"Lower Keys, Offshore Patch Reef, D1123",24.56165,-81.40777,10,9,2007,,6,6m,Mild,0.04166666666666666,0.04166666666666666,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 48; Bleached Corals: 2; Pale Corals: 4,4,,,,24.56165,-81.40777,No,AA,,,,,,,,,,,,,,,,,,,2007-09-10,6.600000000000001,,,3,6.600000000000001,2007-09-07,True,US_continent
11455,Caribbean,United States,Florida,"Lower Keys, Mid Channel, D1117",24.56315,-81.47705,10,9,2007,,7,7m,Moderate,0.1544117647058824,0.1544117647058824,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 136; Bleached Corals: 21; Pale Corals: 24,4,,,,24.56315,-81.47705,No,AA,,,,,,,,,,,,,,,,,,,2007-09-10,6.78,,,3,6.78,2007-09-07,True,US_continent
11456,Caribbean,United States,Florida,"Lower Keys, Mid Channel, D1114",24.54872,-81.53283,10,9,2007,,5,5m,Mild,0.05263157894736842,0.05263157894736842,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 57; Bleached Corals: 3; Pale Corals: 14,4,,,,24.54872,-81.53283,No,AA,,,,,,,,,,,,,,,,,,,2007-09-10,5.96,,,3,5.96,2007-09-07,True,US_continent
11457,Caribbean,United States,Florida,"Lower Keys, Forereef, D1133",24.52723,-81.49892,10,9,2007,,5,5m,Moderate,0.186046511627907,0.186046511627907,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 43; Bleached Corals: 8; Pale Corals: 11,4,,,,24.52723,-81.49892,No,AA,,,,,,,,,,,,,,,,,,,2007-09-10,4.65,,,3,4.65,2007-09-07,True,US_continent
11465,Caribbean,United States,Florida,"Lower Keys, Mid Channel, D1115",24.55253,-81.57963,12,9,2007,,6,6m,Mild,0.05978260869565218,0.05978260869565218,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 184; Bleached Corals: 11; Pale Corals: 21,4,,,,24.55253,-81.57963,No,AA,,,,,,,,,,,,,,,,,,,2007-09-12,7.5,,,5,7.5,2007-09-07,True,US_continent
11466,Caribbean,United States,Florida,"Lower Keys, Inshore, D4064",24.5202,-81.94445,12,9,2007,,7,7m,Mild,0.07272727272727272,0.07272727272727272,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 110; Bleached Corals: 8; Pale Corals: 7,4,,,,24.5202,-81.94445,No,AA,,,,,,,,,,,,,,,,,,,2007-09-12,7.57,,,5,7.57,2007-09-07,True,US_continent
11464,Caribbean,United States,Florida,"Lower Keys, Forereef, D1127",24.52406,-81.5773,12,9,2007,,4,4m,Mild,0.03571428571428571,0.03571428571428571,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 28; Bleached Corals: 1; Pale Corals: 2,4,,,,24.52406,-81.5773,No,AA,,,,,,,,,,,,,,,,,,,2007-09-12,6.01,,,5,6.01,2007-09-07,True,US_continent
11462,Caribbean,United States,Florida,"Lower Keys, Inshore, D1106",24.55315,-81.68693,12,9,2007,,3,3m,Moderate,0.1481481481481481,0.1481481481481481,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 54; Bleached Corals: 8; Pale Corals: 14,4,,,,24.55315,-81.68693,No,AA,,,,,,,,,,,,,,,,,,,2007-09-12,7.88,,,5,7.88,2007-09-07,True,US_continent
11460,Caribbean,United States,Florida,"Lower Keys, Forereef, D1124",24.49198,-81.65943,12,9,2007,,8,8m,Moderate,0.1063829787234043,0.1063829787234043,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 47; Bleached Corals: 5; Pale Corals: 5,4,,,,24.49198,-81.65943,No,AA,,,,,,,,,,,,,,,,,,,2007-09-12,4.66,,,5,4.66,2007-09-07,True,US_continent
11463,Caribbean,United States,Florida,"Lower Keys, Mid Channel, D1113",24.54983,-81.57342,12,9,2007,,5,5m,Moderate,0.1485148514851485,0.1485148514851485,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 202; Bleached Corals: 30; Pale Corals: 23,4,,,,24.54983,-81.57342,No,AA,,,,,,,,,,,,,,,,,,,2007-09-12,6.01,,,5,6.01,2007-09-07,True,US_continent
11469,Caribbean,United States,Florida,"Lower Keys, Forereef, D1125",24.51178,-81.56232,13,9,2007,,9,9m,Moderate,0.1111111111111111,0.1111111111111111,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 36; Bleached Corals: 4; Pale Corals: 4,4,,,,24.51178,-81.56232,No,AA,,,,,,,,,,,,,,,,,,,2007-09-13,6.01,,,6,6.01,2007-09-07,True,US_continent
11475,Caribbean,United States,Florida,"Lower Keys, Forereef, D1132",24.51898,-81.52467,13,9,2007,,14,14m,Moderate,0.2222222222222222,0.2222222222222222,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 54; Bleached Corals: 12; Pale Corals: 7,4,,,,24.51898,-81.52467,No,AA,,,,,,,,,,,,,,,,,,,2007-09-13,5.96,,,6,5.96,2007-09-07,True,US_continent
11483,Caribbean,United States,Florida,"Lower Keys, Mid Channel, D2117",24.56907,-81.4571,14,9,2007,,6,6m,Mild,0.0718562874251497,0.0718562874251497,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 167; Bleached Corals: 12; Pale Corals: 24,4,,,,24.56907,-81.4571,No,AA,,,,,,,,,,,,,,,,,,,2007-09-14,6.78,,,7,6.78,2007-09-07,True,US_continent
11484,Caribbean,United States,Florida,"Biscayne, Forereef, D1057",25.30731,-80.16311,14,9,2007,,12,12m,Mild,0.0967741935483871,0.0967741935483871,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 62; Bleached Corals: 6; Pale Corals: 4,4,,,,25.30731,-80.16311,No,AA,,,,,,,,,,,,,,,,,,,2007-09-14,1.55,,,32,1.55,2007-08-13,True,US_continent
11481,Caribbean,United States,Florida,"Biscayne, Forereef, D1059",25.29831,-80.15915,14,9,2007,,13,13m,Moderate,0.1777777777777778,0.1777777777777778,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 45; Bleached Corals: 8; Pale Corals: 3,4,,,,25.29831,-80.15915,No,AA,,,,,,,,,,,,,,,,,,,2007-09-14,1.23,,,32,1.23,2007-08-13,True,US_continent
11482,Caribbean,United States,Florida,"Biscayne, Inshore, D1036",25.44006,-80.18971,14,9,2007,,3,3m,None,0.0,0,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 80; Bleached Corals: 0; Pale Corals: 4,4,,,,25.44006,-80.18971,No,AA,,,,,,,,,,,,,,,,,,,2007-09-14,2.56,,,11,2.56,2007-09-03,True,US_continent
11486,Caribbean,United States,Florida,"Upper Keys, Forereef, D1103",24.85915,-80.58714,18,9,2007,,12,12m,Mild,0.03448275862068965,0.03448275862068965,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 29; Bleached Corals: 1; Pale Corals: 2,4,,,,24.85915,-80.58714,No,AA,,,,,,,,,,,,,,,,,,,2007-09-18,3.56,,,13,3.56,2007-09-05,True,US_continent
11487,Caribbean,United States,Florida,"Upper Keys, Forereef, D1104",24.80318,-80.6785,18,9,2007,,16,16m,Mild,0.04444444444444445,0.04444444444444445,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 45; Bleached Corals: 2; Pale Corals: 6,4,,,,24.80318,-80.6785,No,AA,,,,,,,,,,,,,,,,,,,2007-09-18,5.33,,,13,5.33,2007-09-05,True,US_continent
11488,Caribbean,United States,Florida,"Upper Keys, Inshore, D1090",24.9777,-80.53762,18,9,2007,,3,3m,None,0.0,0,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 1; Bleached Corals: 0; Pale Corals: 0,4,,,,24.9777,-80.53762,No,AA,,,,,,,,,,,,,,,,,,,2007-09-18,4.66,,,13,4.66,2007-09-05,True,US_continent
11489,Caribbean,United States,Florida,"Upper Keys, Inshore, D1091",24.97936,-80.53366,18,9,2007,,3,3m,None,0.0,0,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 4; Bleached Corals: 0; Pale Corals: 0,4,,,,24.97936,-80.53366,No,AA,,,,,,,,,,,,,,,,,,,2007-09-18,4.66,,,13,4.66,2007-09-05,True,US_continent
