FID,OCEAN_REGION,COUNTRY,LOCATION,SITE_NAME,LATITUDE,LONGITUDE,DAY,MONTH,YEAR,MONTHS_SINCE_PEAK,MAX_DEPTH_m,DEPTH_RAW,SEVERITY_CODE,%_BLEACHED,%_BLEACHED_RAW,MORTALITY_CODE,%_MORTALITY,%_MORTALITY_RAW,SURVEY_TYPE,OTHER_DRIVERS,SOURCE,CITATION,COMMENTS,DATABASE_CODE,INTERNAL DATA -->,ENTRY_CODE,MAP_CODE,LAT_CORRECTED,LON_CORRECTED,LAND,QC_CODE,CRW DATA -->,CRW_ID,CRW REGION,CRW REG VIRTUAL STATION NAME,CRW REG VIRTUAL STATION #,MIDPOINT_OF_BLEACH_RANGE_%,MIDPOINT_OF_MORT_RANGE_%,CRW MORTALITY TIME ADJUST,CRW OBS TIMING,CRW DHW TO USE,CRW DAILY DHW,CRW ANNUAL MAX DHW,CRW DHW OFFSET,QA CODE,CRW ANN MAX DHW 2014,CRW ANN MAX DHW 2015,CRW ANN MAX DHW 2016,CRW ANN MAX DHW 2017,DATETIME,DHW,MAX_DHW,DATE_MAX_DHW,DAYS_FROM_MAX_DHW,MAX_ANNUAL_DHW,DATE_OF_MAX_DHW,IS_BEST_REPORT,spatial_cluster
7125,Caribbean,United States,"Mid Channel, Middle Keys, Florida Keys",A1135,25.036,-80.403,31,8,2005,,3,3m,Severe,0.594,0.594,0,0.0,0,Transects,,"Rodriguez, Alberto & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 64; Bleached Corals: 32; Pale Corals: 6,2,,EH,2.79008937,25.036,-80.403,No,AAA,,,,,,,,,,,,,,,,,,,2005-08-31,4.92,,,6,4.92,2005-08-25,True,US_continent
7124,Caribbean,United States,Florida,"Biscayne, Mid Channel, A2159",25.41002,-80.15696,31,8,2005,,3,3m,Moderate,0.4482758620689655,0.4482758620689655,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 29; Bleached Corals: 13; Pale Corals: 4,4,,,,25.41002,-80.15696,No,AA,,,,,,,,,,,,,,,,,,,2005-08-31,4.83,,,6,4.83,2005-08-25,True,US_continent
7123,Caribbean,United States,Florida,"Broward, Outer Reef, A4004",26.1587,-80.07822,31,8,2005,,18,18m,Moderate,0.2272727272727273,0.2272727272727273,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 22; Bleached Corals: 5; Pale Corals: 6,4,,,,26.1587,-80.07822,No,AA,,,,,,,,,,,,,,,,,,,2005-08-31,2.79,,,6,2.79,2005-08-25,True,US_continent
7126,Caribbean,United States,"Inshore, Upper Keys, Florida Keys",A1137,25.109,-80.338,31,8,2005,,3,2.8m,Severe,0.627,0.627,0,0.0,0,Transects,,"Rodriguez, Alberto & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 75; Bleached Corals: 21; Pale Corals: 26,2,,EH,1.53000593,25.109,-80.338,No,AAA,,,,,,,,,,,,,,,,,,,2005-08-31,4.55,,,6,4.55,2005-08-25,True,US_continent
7121,Caribbean,United States,Florida,"Biscayne, Forereef, A1145",25.42251,-80.12545,31,8,2005,,4,4m,Mild,0.06666666666666667,0.06666666666666667,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 15; Bleached Corals: 1; Pale Corals: 5,4,,,,25.42251,-80.12545,No,AA,,,,,,,,,,,,,,,,,,,2005-08-31,3.84,,,6,3.84,2005-08-25,True,US_continent
7120,Caribbean,United States,Florida,"Broward, Inner Reef, A4003",26.15988,-80.08282,31,8,2005,,14,14m,None,0.0,0,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 9; Bleached Corals: 0; Pale Corals: 2,4,,,,26.15988,-80.08282,No,AA,,,,,,,,,,,,,,,,,,,2005-08-31,2.79,,,6,2.79,2005-08-25,True,US_continent
7119,Caribbean,United States,Florida,"Broward, Inshore, A4009",26.14793,-80.09607,31,8,2005,,7,7m,Moderate,0.1428571428571428,0.1428571428571428,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 28; Bleached Corals: 4; Pale Corals: 6,4,,,,26.14793,-80.09607,No,AA,,,,,,,,,,,,,,,,,,,2005-08-31,3.1,,,6,3.1,2005-08-25,True,US_continent
7122,Caribbean,United States,Florida,"Broward, Inshore, A3001",25.8422,-80.104,31,8,2005,,18,18m,Moderate,0.2272727272727273,0.2272727272727273,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 22; Bleached Corals: 5; Pale Corals: 6,4,,,,25.8422,-80.104,No,AA,,,,,,,,,,,,,,,,,,,2005-08-31,3.06,,,6,3.06,2005-08-25,True,US_continent
7619,Caribbean,United States,Florida,"Biscayne, Forereef, A1153",25.5395,-80.09573,1,9,2005,,22,22m,Mild,0.06666666666666667,0.06666666666666667,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 15; Bleached Corals: 1; Pale Corals: 4,4,,,,25.5395,-80.09573,No,AA,,,,,,,,,,,,,,,,,,,2005-09-01,3.67,,,7,3.67,2005-08-25,True,US_continent
7620,Caribbean,United States,Florida,"Broward, Inshore, A1013",25.9983,-80.10176,1,9,2005,,9,9m,Moderate,0.1904761904761905,0.1904761904761905,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 42; Bleached Corals: 8; Pale Corals: 6,4,,,,25.9983,-80.10176,No,AA,,,,,,,,,,,,,,,,,,,2005-09-01,3.11,,,7,3.11,2005-08-25,True,US_continent
7621,Caribbean,United States,"Inshore, Broward, Florida",A1011,25.986,-80.105,1,9,2005,,10,9.1m,Moderate,0.333,0.333,1,0.029,0.029,Transects,,"Cameron, Andy & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 42; Bleached Corals: 14; Pale Corals: 7,2,,EH,8.07551765,25.986,-80.105,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-01,3.11,,,7,3.11,2005-08-25,True,US_continent
7622,Caribbean,United States,"Reef Margin, Upper Keys Trans, Florida",A1149,25.577,-80.101,1,9,2005,,7,6.1m,Severe,0.839,0.839,0,0.0,0,Transects,,"Rodriguez, Alberto & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 31; Bleached Corals: 20; Pale Corals: 6,2,,EH,4.01757622,25.577,-80.101,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-01,4.24,,,7,4.24,2005-08-25,True,US_continent
7623,Caribbean,United States,Florida,"Broward, Inshore, A1010",25.97474,-80.10535,2,9,2005,,10,10m,Moderate,0.2,0.2,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 20; Bleached Corals: 4; Pale Corals: 8,4,,,,25.97474,-80.10535,No,AA,,,,,,,,,,,,,,,,,,,2005-09-02,3.11,,,8,3.11,2005-08-25,True,US_continent
7624,Caribbean,United States,Florida,"Broward, Outer Reef, A1024",25.96983,-80.08967,2,9,2005,,18,18m,Moderate,0.2,0.2,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 15; Bleached Corals: 3; Pale Corals: 5,4,,,,25.96983,-80.08967,No,AA,,,,,,,,,,,,,,,,,,,2005-09-02,3.12,,,8,3.12,2005-08-25,True,US_continent
7625,Caribbean,United States,Florida,"Broward, Inshore, A1008",25.96607,-80.11376,2,9,2005,,6,6m,Moderate,0.2173913043478261,0.2173913043478261,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 23; Bleached Corals: 5; Pale Corals: 7,4,,,,25.96607,-80.11376,No,AA,,,,,,,,,,,,,,,,,,,2005-09-02,3.11,,,8,3.11,2005-08-25,True,US_continent
7627,Caribbean,United States,"Offshore Patch Reef, Upper Key, Florida",A1141,25.034,-80.38,6,9,2005,,6,5.5m,Moderate,0.346,0.346,0,0.003,0.003,Transects,,"Alvarez, Lorenzo & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 80; Bleached Corals: 22; Pale Corals: 6,2,,EH,2.79008937,25.034,-80.38,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-06,4.47,,,12,4.47,2005-08-25,True,US_continent
7626,Caribbean,United States,Florida,"Upper Keys, Offshore Patch Reef, A1138",25.00853,-80.44652,6,9,2005,,3,3m,Moderate,0.3333333333333333,0.3333333333333333,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 42; Bleached Corals: 14; Pale Corals: 11,4,,,,25.00853,-80.44652,No,AA,,,,,,,,,,,,,,,,,,,2005-09-06,4.92,,,12,4.92,2005-08-25,True,US_continent
7628,Caribbean,United States,Florida,"Upper Keys, Offshore Patch Reef, A1142",25.00808,-80.42382,7,9,2005,,4,4m,Moderate,0.234375,0.234375,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 64; Bleached Corals: 15; Pale Corals: 21,4,,,,25.00808,-80.42382,No,AA,,,,,,,,,,,,,,,,,,,2005-09-07,4.92,,,13,4.92,2005-08-25,True,US_continent
7629,Caribbean,United States,Florida,"Lower Keys, Forereef, A1035",24.55008,-81.44027,8,9,2005,,8,8m,Moderate,0.1076923076923077,0.1076923076923077,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 65; Bleached Corals: 7; Pale Corals: 25,4,,,,24.55008,-81.44027,No,AA,,,,,,,,,,,,,,,,,,,2005-09-08,5.18,,,14,5.18,2005-08-25,True,US_continent
7630,Caribbean,United States,Florida,"Lower Keys, Forereef, A1029",24.52118,-81.52065,8,9,2005,,10,10m,Moderate,0.1666666666666667,0.1666666666666667,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 30; Bleached Corals: 5; Pale Corals: 7,4,,,,24.52118,-81.52065,No,AA,,,,,,,,,,,,,,,,,,,2005-09-08,5.07,,,13,5.07,2005-08-26,True,US_continent
7631,Caribbean,United States,Florida,"Lower Keys, Forereef, A1045",24.53158,-81.47908,8,9,2005,,11,11m,Mild,0.09195402298850575,0.09195402298850575,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 87; Bleached Corals: 8; Pale Corals: 8,4,,,,24.53158,-81.47908,No,AA,,,,,,,,,,,,,,,,,,,2005-09-08,4.61,,,14,4.61,2005-08-25,True,US_continent
7632,Caribbean,United States,Florida,"Lower Keys, Forereef, A1044",24.53557,-81.45708,8,9,2005,,13,13m,Moderate,0.2470588235294118,0.2470588235294118,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 85; Bleached Corals: 21; Pale Corals: 28,4,,,,24.53557,-81.45708,No,AA,,,,,,,,,,,,,,,,,,,2005-09-08,4.61,,,14,4.61,2005-08-25,True,US_continent
7633,Caribbean,United States,"Inshore, Broward, Florida",A1012,26.014,-80.102,11,9,2005,,8,7.8m,Moderate,0.421,0.421,1,0.011,0.011,Transects,,"Ponce-Taylor, Daniel & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 38; Bleached Corals: 11; Pale Corals: 5,2,,EH,10.1048421899999,26.014,-80.102,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-11,3.09,,,17,3.09,2005-08-25,True,US_continent
7634,Caribbean,United States,Florida,"Lower Keys, Forereef, A1034",24.4524,-81.88335,12,9,2005,,11,11m,Mild,0.04878048780487805,0.04878048780487805,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 41; Bleached Corals: 2; Pale Corals: 12,4,,,,24.4524,-81.88335,No,AA,,,,,,,,,,,,,,,,,,,2005-09-12,5.850000000000001,,,17,5.850000000000001,2005-08-26,True,US_continent
7635,Caribbean,United States,"Reef Margin, Upper Keys, Florida",A1120,25.205,-80.223,12,9,2005,,6,5.5m,Moderate,0.439,0.439,0,0.004,0.004,Transects,,"Ponce-Taylor, Daniel & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 66; Bleached Corals: 21; Pale Corals: 8,2,,EH,1.54128873,25.205,-80.223,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-12,3.97,,,18,3.97,2005-08-25,True,US_continent
7641,Caribbean,United States,"Reef Margin, Lower Keys, Florida",A1030,24.501,-81.632,13,9,2005,,3,2.2m,Severe,0.571,0.571,0,0.0,0,Transects,,"Ponce-Taylor, Daniel & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 7; Bleached Corals: 2; Pale Corals: 2,2,,EH,4.93132067,24.501,-81.632,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-13,5.18,,,18,5.18,2005-08-26,True,US_continent
7640,Caribbean,United States,"Mid Channel, Lower Keys",A3015,24.548,-81.586,13,9,2005,,4,3.9m,Moderate,0.476,0.476,0,0.001,0.001,Transects,,"Cameron, Andy & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 168; Bleached Corals: 30; Pale Corals: 50,2,,EH,0.09845583,24.548,-81.586,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-13,4.98,,,18,4.98,2005-08-26,True,US_continent
7638,Caribbean,United States,"Offshore Patch Reef, Lower, Florida",A1036,24.514,-81.608,13,9,2005,,7,6.7m,Moderate,0.316,0.316,0,0.004,0.004,Transects,,"Bruckner, Andy & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 133; Bleached Corals: 18; Pale Corals: 24,2,,EH,4.93132067,24.514,-81.608,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-13,5.18,,,18,5.18,2005-08-26,True,US_continent
7637,Caribbean,United States,Florida,"Lower Keys, Forereef, A1038",24.51383,-81.61865,13,9,2005,,3,3m,Moderate,0.1666666666666667,0.1666666666666667,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 48; Bleached Corals: 8; Pale Corals: 8,4,,,,24.51383,-81.61865,No,AA,,,,,,,,,,,,,,,,,,,2005-09-13,5.18,,,18,5.18,2005-08-26,True,US_continent
7636,Caribbean,United States,Florida,"Lower Keys, Mid Channel, A1049",24.50497,-81.72063,13,9,2005,,6,6m,Moderate,0.1623931623931624,0.1623931623931624,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 117; Bleached Corals: 19; Pale Corals: 23,4,,,,24.50497,-81.72063,No,AA,,,,,,,,,,,,,,,,,,,2005-09-13,5.81,,,18,5.81,2005-08-26,True,US_continent
7639,Caribbean,United States,"Reef Margin, Lower Keys, Florida",A3018,24.479,-81.717,13,9,2005,,9,8.3m,Moderate,0.436,0.436,0,0.009,0.009,Transects,,"Cameron, Andy & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 39; Bleached Corals: 4; Pale Corals: 13,2,,EH,5.54252434,24.479,-81.717,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-13,4.78,,,18,4.78,2005-08-26,True,US_continent
7643,Caribbean,United States,Florida,"Middle Keys, Forereef, A3013",24.62287,-81.11102,16,9,2005,,15,15m,Moderate,0.1481481481481481,0.1481481481481481,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 54; Bleached Corals: 8; Pale Corals: 19,4,,,,24.62287,-81.11102,No,AA,,,,,,,,,,,,,,,,,,,2005-09-16,5.37,,,22,5.37,2005-08-25,True,US_continent
7644,Caribbean,United States,"Reef Margin, Upper Keys, Florida",A1130,25.133,-80.262,16,9,2005,,18,17.5m,Moderate,0.195,0.195,0,0.003,0.003,Transects,,"Cameron, Andy & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 82; Bleached Corals: 6; Pale Corals: 10,2,,EH,1.92905807,25.133,-80.262,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-16,3.73,,,22,3.73,2005-08-25,True,US_continent
7645,Caribbean,United States,Florida,"Middle Keys, Forereef, A1098",24.63073,-81.08458,16,9,2005,,14,14m,Moderate,0.2209302325581395,0.2209302325581395,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 86; Bleached Corals: 19; Pale Corals: 19,4,,,,24.63073,-81.08458,No,AA,,,,,,,,,,,,,,,,,,,2005-09-16,5.01,,,22,5.01,2005-08-25,True,US_continent
7646,Caribbean,United States,"Offshore Patch Reef, Middle, Florida",A1096,24.652,-81.019,16,9,2005,,11,10.3m,Moderate,0.295,0.295,0,0.0,0,Transects,,"Cameron, Andy & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 44; Bleached Corals: 3; Pale Corals: 10,2,,EH,2.00190449,24.652,-81.019,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-16,5.77,,,22,5.77,2005-08-25,True,US_continent
7647,Caribbean,United States,"Reef Margin, Middle Keys, Florida",A1101,24.649,-81.031,16,9,2005,,10,9.7m,Moderate,0.464,0.464,0,0.0,0,Transects,,"Cameron, Andy & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 28; Bleached Corals: 2; Pale Corals: 11,2,,EH,2.00190449,24.649,-81.031,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-16,4.64,,,22,4.64,2005-08-25,True,US_continent
7648,Caribbean,United States,"Mid Channel, Middle Keys",A3012,24.69,-81.03,16,9,2005,,4,3.1m,Severe,0.741,0.741,0,0.002,0.002,Transects,,"Cameron, Andy & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 85; Bleached Corals: 34; Pale Corals: 29,2,,EH,0.0079656,24.69,-81.03,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-16,5.77,,,22,5.77,2005-08-25,True,US_continent
7658,Caribbean,United States,"Reef Margin, Lower Keys, Florida",A1031,24.445,-81.923,27,9,2005,,9,8.8m,Moderate,0.306,0.306,0,0.0,0,Transects,,"Cameron, Andy & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 36; Bleached Corals: 1; Pale Corals: 10,2,,EH,7.14282179,24.445,-81.923,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-27,4.89,,,32,4.89,2005-08-26,True,US_continent
7657,Caribbean,United States,"Reef Margin, Lower Keys, Florida",A1032,24.445,-81.923,27,9,2005,,7,6.5m,Moderate,0.238,0.238,0,0.003,0.003,Transects,,"Cameron, Andy & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 21; Bleached Corals: 0; Pale Corals: 5,2,,EH,7.14282179,24.445,-81.923,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-27,4.89,,,32,4.89,2005-08-26,False,US_continent
7655,Caribbean,United States,Florida,"Lower Keys, Offshore Patch Reef, A1055",24.4579,-81.89518,27,9,2005,,11,11m,Mild,0.07317073170731707,0.07317073170731707,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 41; Bleached Corals: 3; Pale Corals: 12,4,,,,24.4579,-81.89518,No,AA,,,,,,,,,,,,,,,,,,,2005-09-27,5.850000000000001,,,32,5.850000000000001,2005-08-26,True,US_continent
7656,Caribbean,United States,"Reef Margin, Lower Keys, Florida",A1042,24.438,-81.903,27,9,2005,,15,14.8m,Moderate,0.188,0.188,0,0.004,0.004,Transects,,"Cameron, Andy & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 32; Bleached Corals: 3; Pale Corals: 3,2,,EH,7.56259108,24.438,-81.903,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-27,4.89,,,32,4.89,2005-08-26,True,US_continent
7653,Caribbean,United States,Florida,"Lower Keys, Forereef, A1047",24.4472,-81.90302,27,9,2005,,14,14m,Mild,0.04081632653061224,0.04081632653061224,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 49; Bleached Corals: 2; Pale Corals: 14,4,,,,24.4472,-81.90302,No,AA,,,,,,,,,,,,,,,,,,,2005-09-27,4.89,,,32,4.89,2005-08-26,True,US_continent
7654,Caribbean,United States,Florida,"Lower Keys, Offshore Patch Reef, A1057",24.45968,-81.90737,27,9,2005,,10,10m,Mild,0.04371584699453552,0.04371584699453552,-1,,,Transects,,Florida Reef Resilience Program,,Number of Corals: 183; Bleached Corals: 8; Pale Corals: 32,4,,,,24.45968,-81.90737,No,AA,,,,,,,,,,,,,,,,,,,2005-09-27,5.83,,,32,5.83,2005-08-26,True,US_continent
7663,Caribbean,United States,"Reef Margin, Upper Keys, Florida",A1132.2,25.005,-80.387,28,9,2005,,11,10.6m,Severe,0.667,0.667,0,0.0,0,Transects,,"Ponce-Taylor, Daniel & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 33; Bleached Corals: 7; Pale Corals: 15,2,,EH,2.79008937,25.005,-80.387,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-28,4.47,,,34,4.47,2005-08-25,True,US_continent
7662,Caribbean,United States,"Reef Margin, Upper Keys, Florida",A1121,24.991,-80.411,28,9,2005,,7,6.1m,Severe,0.643,0.643,0,0.0,0,Transects,,"Cameron, Andy & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 28; Bleached Corals: 5; Pale Corals: 13,2,,EH,3.44697857,24.991,-80.411,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-28,4.43,,,34,4.43,2005-08-25,True,US_continent
7664,Caribbean,United States,"Reef Margin, Upper Keys, Florida",A1122,24.986,-80.415,28,9,2005,,7,6.2m,Severe,0.744,0.744,0,0.0,0,Transects,,"Cameron, Andy & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 39; Bleached Corals: 13; Pale Corals: 16,2,,EH,3.44697857,24.986,-80.415,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-28,4.43,,,34,4.43,2005-08-25,True,US_continent
7661,Caribbean,United States,"Offshore Patch Reef, Upper, Florida",A1143,25.053,-80.362,28,9,2005,,4,3.6m,Severe,0.639,0.639,0,0.0,0,Transects,,"Ponce-Taylor, Daniel & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 36; Bleached Corals: 13; Pale Corals: 10,2,,EH,3.32878423,25.053,-80.362,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-28,4.92,,,34,4.92,2005-08-25,True,US_continent
7665,Caribbean,United States,"Reef Margin, Upper Keys, Florida",A1093,24.899,-80.55,29,9,2005,,9,8.7m,Moderate,0.294,0.294,1,0.083,0.083,Transects,,"Ponce-Taylor, Daniel & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 17; Bleached Corals: 3; Pale Corals: 2,2,,EH,0.56707978,24.899,-80.55,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-29,5.0,,,35,5.0,2005-08-25,True,US_continent
7666,Caribbean,United States,"Reef Margin, Upper Keys, Florida",A1088,24.851,-80.618,29,9,2005,,4,3.6m,Moderate,0.429,0.429,0,0.0,0,Transects,,"Ponce-Taylor, Daniel & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 7; Bleached Corals: 1; Pale Corals: 2,2,,EH,0.91851801,24.851,-80.618,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-29,5.49,,,35,5.49,2005-08-25,True,US_continent
7667,Caribbean,United States,"Offshore Patch Reef, Upper, Florida",A1091,24.917,-80.545,29,9,2005,,6,6m,Moderate,0.5,0.5,0,0.0,0,Transects,,"Ponce-Taylor, Daniel & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 4; Bleached Corals: 1; Pale Corals: 1,2,,EH,0.02593684,24.917,-80.545,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-29,5.06,,,35,5.06,2005-08-25,True,US_continent
7668,Caribbean,United States,"Reef Margin, Upper Keys, Florida",A1090,24.823,-80.657,29,9,2005,,9,8.5m,Severe,0.688,0.688,0,0.0,0,Transects,,"Ponce-Taylor, Daniel & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 16; Bleached Corals: 1; Pale Corals: 10,2,,EH,3.17379475,24.823,-80.657,No,AAA,,,,,,,,,,,,,,,,,,,2005-09-29,5.55,,,35,5.55,2005-08-25,True,US_continent
7669,Caribbean,United States,"Inshore, Upper Keys",A1106,24.906,-80.613,29,9,2005,,4,3.9m,Severe,1.0,1,0,0.0,0,Transects,,"Bruckner, Andy & Florida Reef Resilience Program","Eakin, C. M. et al. Caribbean Corals in Crisis: Record Thermal Stress, Bleaching, and Mortality in 2005. PLoS ONE 5, e13969 (2010).",Number of Corals: 3; Bleached Corals: 2; Pale Corals: 1,2,,EH,-9999.0,24.906,-80.613,No,AAA-,,,,,,,,,,,,,,,,,,,2005-09-29,6.62,,,27,6.62,2005-09-02,True,US_continent
8101,Caribbean,U.S. Virgin Islands,Saint Thomas,Magens Bay,18.37425,-64.93438,19,10,2005,,7,7m,Severe,1.0,1,-1,,,intercept,,US Virgin Islands Territorial Coral Reef Monitoring Program via Tyler Smith (tsmith@uvi.edu),,"Bleaching represents proportion of colonies bleached or pale; mortality represents proportion of colonies recently killed; Species affected: Madracis mirabilis, Diploria labyrinthiformis, Agaricia agaricites, Orbicella franksii, Montastraea cavernosa, Porites astreoides, Orbicella species complex, Siderastrea siderea, Diploria strigosa,    ",4,,,,18.37425,-64.93438,No,AA,,,,,,,,,,,,,,,,,,,2005-10-19,11.68,,,0,11.68,2005-10-19,True,U.S. Virgin Islands
